CMDLINE tin -vv tests/data/tin_config.yml merge /data/TIN_scale_up/results/densified_5m_big/AHN3 all_merge_big.obj
MEM 2.082031 1576174477.6669
MEM 17.945312 1576174477.7673
MEM 39.304688 1576174477.8677
MEM 54.449219 1576174477.9682
MEM 63.578125 1576174478.0686
MEM 72.785156 1576174478.1689
MEM 80.546875 1576174478.2693
MEM 86.289062 1576174478.3697
MEM 90.929688 1576174478.4701
MEM 93.507812 1576174478.5704
MEM 94.050781 1576174478.6708
MEM 95.710938 1576174478.7711
MEM 100.609375 1576174478.8716
MEM 105.507812 1576174478.9719
MEM 108.085938 1576174479.0723
MEM 99.011719 1576174479.1727
MEM 98.777344 1576174479.2730
MEM 102.128906 1576174479.3735
MEM 106.769531 1576174479.4738
MEM 111.410156 1576174479.5742
MEM 114.503906 1576174479.6746
MEM 99.199219 1576174479.7750
MEM 99.199219 1576174479.8754
MEM 101.003906 1576174479.9757
MEM 105.644531 1576174480.0761
MEM 110.542969 1576174480.1765
MEM 116.242188 1576174480.2769
MEM 101.199219 1576174480.3773
MEM 101.968750 1576174480.4777
MEM 101.238281 1576174480.5781
MEM 103.613281 1576174480.6785
MEM 108.253906 1576174480.7789
MEM 113.410156 1576174480.8792
MEM 115.988281 1576174480.9796
MEM 100.000000 1576174481.0802
MEM 100.000000 1576174481.1806
MEM 101.546875 1576174481.2810
MEM 106.187500 1576174481.3814
MEM 110.828125 1576174481.4817
MEM 97.527344 1576174481.5821
MEM 97.527344 1576174481.6825
MEM 98.039062 1576174481.7829
MEM 102.421875 1576174481.8833
MEM 106.804688 1576174481.9836
MEM 111.445312 1576174482.0840
MEM 100.171875 1576174482.1844
MEM 100.171875 1576174482.2848
MEM 100.171875 1576174482.3852
MEM 103.519531 1576174482.4856
MEM 107.902344 1576174482.5859
MEM 112.027344 1576174482.6863
MEM 98.070312 1576174482.7867
MEM 98.070312 1576174482.8871
MEM 99.355469 1576174482.9875
MEM 103.996094 1576174483.0879
MEM 108.378906 1576174483.1883
MEM 113.019531 1576174483.2887
MEM 101.472656 1576174483.3890
MEM 101.472656 1576174483.4894
MEM 101.472656 1576174483.5898
MEM 104.820312 1576174483.6902
MEM 109.203125 1576174483.7906
MEM 112.039062 1576174483.8909
MEM 98.023438 1576174483.9914
MEM 98.023438 1576174484.0918
MEM 100.855469 1576174484.1921
MEM 105.238281 1576174484.2925
MEM 107.816406 1576174484.3929
MEM 97.484375 1576174484.4933
MEM 97.484375 1576174484.5937
MEM 101.347656 1576174484.6940
MEM 105.988281 1576174484.7944
MEM 110.371094 1576174484.8948
MEM 114.753906 1576174484.9952
MEM 115.527344 1576174485.0956
MEM 106.062500 1576174485.1960
MEM 106.062500 1576174485.2963
MEM 83.585938 1576174485.3967
MEM 86.933594 1576174485.4971
MEM 91.058594 1576174485.5975
MEM 95.441406 1576174485.6978
MEM 101.628906 1576174485.7982
MEM 108.035156 1576174485.8986
MEM 111.535156 1576174485.9990
MEM 114.371094 1576174486.0994
MEM 119.296875 1576174486.1997
MEM 121.355469 1576174486.3000
MEM 123.191406 1576174486.4004
MEM 124.738281 1576174486.5008
MEM 125.937500 1576174486.6012
MEM 127.222656 1576174486.7016
MEM 128.253906 1576174486.8020
MEM 129.191406 1576174486.9024
MEM 129.949219 1576174487.0027
MEM 130.441406 1576174487.1031
MEM 130.937500 1576174487.2034
MEM 131.812500 1576174487.3039
MEM 132.839844 1576174487.4042
MEM 135.417969 1576174487.5046
MEM 136.707031 1576174487.6050
MEM 137.996094 1576174487.7053
MEM 141.601562 1576174487.8056
MEM 142.890625 1576174487.9060
MEM 144.179688 1576174488.0064
MEM 145.468750 1576174488.1068
MEM 151.656250 1576174488.2071
MEM 151.914062 1576174488.3076
MEM 153.203125 1576174488.4080
MEM 153.441406 1576174488.5084
MEM 153.441406 1576174488.6087
MEM 153.441406 1576174488.7091
MEM 158.082031 1576174488.8095
MEM 161.941406 1576174488.9099
MEM 164.003906 1576174489.0103
MEM 166.066406 1576174489.1107
MEM 167.941406 1576174489.2111
MEM 169.660156 1576174489.3114
MEM 171.183594 1576174489.4117
MEM 172.410156 1576174489.5121
MEM 173.417969 1576174489.6125
MEM 174.191406 1576174489.7128
MEM 174.910156 1576174489.8133
MEM 175.425781 1576174489.9136
MEM 176.675781 1576174490.0140
MEM 177.964844 1576174490.1143
MEM 179.253906 1576174490.2147
MEM 180.648438 1576174490.3151
MEM 184.402344 1576174490.4155
MEM 185.691406 1576174490.5159
MEM 186.207031 1576174490.6163
MEM 186.980469 1576174490.7167
MEM 187.898438 1576174490.8171
MEM 209.550781 1576174490.9175
MEM 201.687500 1576174491.0179
MEM 204.261719 1576174491.1183
MEM 208.386719 1576174491.2187
MEM 219.988281 1576174491.3190
MEM 220.609375 1576174491.4194
MEM 221.640625 1576174491.5197
MEM 224.992188 1576174491.6201
MEM 224.992188 1576174491.7205
MEM 224.992188 1576174491.8209
MEM 224.992188 1576174491.9213
MEM 226.019531 1576174492.0217
MEM 226.277344 1576174492.1221
MEM 228.339844 1576174492.2225
MEM 230.144531 1576174492.3228
MEM 234.269531 1576174492.4232
MEM 236.671875 1576174492.5236
MEM 219.875000 1576174492.6240
MEM 225.277344 1576174492.7243
MEM 209.371094 1576174492.8250
MEM 200.144531 1576174492.9255
MEM 200.144531 1576174493.0259
MEM 200.144531 1576174493.1263
MEM 200.144531 1576174493.2266
MEM 200.144531 1576174493.3270
MEM 200.656250 1576174493.4274
MEM 203.394531 1576174493.5277
MEM 204.164062 1576174493.6281
MEM 206.164062 1576174493.7285
MEM 207.894531 1576174493.8289
MEM 209.398438 1576174493.9292
MEM 210.429688 1576174494.0296
MEM 211.203125 1576174494.1300
MEM 211.898438 1576174494.2304
MEM 212.671875 1576174494.3308
MEM 213.894531 1576174494.4312
MEM 215.164062 1576174494.5315
MEM 216.664062 1576174494.6319
MEM 217.953125 1576174494.7323
MEM 219.164062 1576174494.8327
MEM 220.671875 1576174494.9331
MEM 221.648438 1576174495.0336
MEM 214.996094 1576174495.1341
MEM 213.746094 1576174495.2345
MEM 205.312500 1576174495.3348
MEM 208.660156 1576174495.4351
MEM 210.992188 1576174495.5355
MEM 211.292969 1576174495.6360
MEM 214.128906 1576174495.7364
MEM 215.417969 1576174495.8367
MEM 215.417969 1576174495.9371
MEM 217.996094 1576174496.0376
MEM 217.996094 1576174496.1379
MEM 219.285156 1576174496.2383
MEM 221.347656 1576174496.3387
MEM 222.121094 1576174496.4391
MEM 226.246094 1576174496.5395
MEM 228.398438 1576174496.6399
MEM 229.207031 1576174496.7402
MEM 229.207031 1576174496.8406
MEM 221.457031 1576174496.9411
MEM 221.207031 1576174497.0415
MEM 221.207031 1576174497.1419
MEM 226.933594 1576174497.2423
MEM 259.199219 1576174497.3427
MEM 272.863281 1576174497.4430
MEM 276.988281 1576174497.5434
MEM 281.371094 1576174497.6438
MEM 286.011719 1576174497.7441
MEM 291.003906 1576174497.8445
MEM 294.871094 1576174497.9449
MEM 295.128906 1576174498.0453
MEM 298.230469 1576174498.1457
MEM 300.808594 1576174498.2461
MEM 302.871094 1576174498.3465
MEM 304.925781 1576174498.4468
MEM 306.410156 1576174498.5472
MEM 307.957031 1576174498.6476
MEM 309.152344 1576174498.7479
MEM 310.183594 1576174498.8483
MEM 311.152344 1576174498.9487
MEM 311.910156 1576174499.0490
MEM 312.425781 1576174499.1495
MEM 313.148438 1576174499.2498
MEM 314.148438 1576174499.3502
MEM 315.660156 1576174499.4505
MEM 316.902344 1576174499.5508
MEM 318.152344 1576174499.6512
MEM 319.675781 1576174499.7516
MEM 319.675781 1576174499.8520
MEM 320.449219 1576174499.9524
MEM 321.648438 1576174500.0527
MEM 323.167969 1576174500.1531
MEM 324.457031 1576174500.2535
MEM 325.746094 1576174500.3538
MEM 327.035156 1576174500.4542
MEM 321.101562 1576174500.5546
MEM 321.101562 1576174500.6550
MEM 325.480469 1576174500.7554
MEM 318.621094 1576174500.8558
MEM 318.621094 1576174500.9562
MEM 323.000000 1576174501.0565
MEM 332.023438 1576174501.1569
MEM 336.148438 1576174501.2573
MEM 334.863281 1576174501.3577
MEM 334.863281 1576174501.4581
MEM 335.117188 1576174501.5584
MEM 335.375000 1576174501.6588
MEM 339.988281 1576174501.7592
MEM 340.761719 1576174501.8595
MEM 340.761719 1576174501.9598
