CMDLINE tin -vv tests/data/tin_config.yml merge /data/TIN_scale_up/results/densified_5m_big/AHN3 all_merge_big.star
MEM 2.113281 1576005987.9228
MEM 17.765625 1576005988.0232
MEM 39.761719 1576005988.1236
MEM 54.882812 1576005988.2240
MEM 68.492188 1576005988.3243
MEM 76.503906 1576005988.4247
MEM 83.898438 1576005988.5251
MEM 89.570312 1576005988.6254
MEM 93.179688 1576005988.7257
MEM 93.949219 1576005988.8261
MEM 97.671875 1576005988.9264
MEM 103.601562 1576005989.0268
MEM 107.984375 1576005989.1271
MEM 98.894531 1576005989.2275
MEM 98.917969 1576005989.3278
MEM 104.332031 1576005989.4281
MEM 110.261719 1576005989.5285
MEM 114.386719 1576005989.6288
MEM 99.089844 1576005989.7291
MEM 99.605469 1576005989.8295
MEM 105.019531 1576005989.9298
MEM 110.949219 1576005990.0302
MEM 116.363281 1576005990.1305
MEM 102.203125 1576005990.2309
MEM 101.433594 1576005990.3312
MEM 103.750000 1576005990.4315
MEM 109.937500 1576005990.5319
MEM 115.867188 1576005990.6322
MEM 99.640625 1576005990.7325
MEM 99.640625 1576005990.8329
MEM 103.250000 1576005990.9332
MEM 108.921875 1576005991.0336
MEM 111.757812 1576005991.1339
MEM 97.664062 1576005991.2343
MEM 99.722656 1576005991.3346
MEM 105.308594 1576005991.4349
MEM 111.238281 1576005991.5353
MEM 99.816406 1576005991.6356
MEM 99.816406 1576005991.7360
MEM 102.132812 1576005991.8363
MEM 108.062500 1576005991.9367
MEM 111.929688 1576005992.0370
MEM 98.214844 1576005992.1374
MEM 98.726562 1576005992.2384
MEM 104.398438 1576005992.3387
MEM 110.070312 1576005992.4391
MEM 112.906250 1576005992.5394
MEM 101.117188 1576005992.6398
MEM 101.628906 1576005992.7401
MEM 107.042969 1576005992.8405
MEM 111.941406 1576005992.9408
MEM 98.417969 1576005993.0412
MEM 98.417969 1576005993.1415
MEM 103.828125 1576005993.2419
MEM 107.695312 1576005993.3422
MEM 96.878906 1576005993.4426
MEM 98.937500 1576005993.5429
MEM 104.867188 1576005993.6433
MEM 110.539062 1576005993.7436
MEM 115.437500 1576005993.8440
MEM 106.449219 1576005993.9443
MEM 106.449219 1576005994.0447
MEM 83.750000 1576005994.1451
MEM 87.878906 1576005994.2454
MEM 93.292969 1576005994.3457
MEM 99.480469 1576005994.4461
MEM 106.441406 1576005994.5464
MEM 112.375000 1576005994.6468
MEM 115.656250 1576005994.7471
MEM 120.964844 1576005994.8475
MEM 122.851562 1576005994.9478
MEM 124.914062 1576005995.0482
MEM 126.375000 1576005995.1485
MEM 127.597656 1576005995.2489
MEM 128.847656 1576005995.3492
MEM 129.875000 1576005995.4496
MEM 130.648438 1576005995.5499
MEM 131.417969 1576005995.6503
MEM 131.910156 1576005995.7507
MEM 133.445312 1576005995.8510
MEM 136.195312 1576005995.9514
MEM 137.699219 1576005996.0517
MEM 141.722656 1576005996.1521
MEM 143.449219 1576005996.2524
MEM 144.949219 1576005996.3528
MEM 151.199219 1576005996.4531
MEM 151.949219 1576005996.5536
MEM 152.968750 1576005996.6540
MEM 148.347656 1576005996.7543
MEM 148.347656 1576005996.8546
MEM 148.347656 1576005996.9550
MEM 152.695312 1576005997.0554
MEM 156.300781 1576005997.1558
MEM 158.105469 1576005997.2561
MEM 160.425781 1576005997.3565
MEM 162.398438 1576005997.4568
MEM 163.894531 1576005997.5572
MEM 165.148438 1576005997.6576
MEM 166.179688 1576005997.7580
MEM 167.144531 1576005997.8583
MEM 168.156250 1576005997.9586
MEM 169.671875 1576005998.0590
MEM 171.394531 1576005998.1594
MEM 175.468750 1576005998.2597
MEM 176.898438 1576005998.3601
MEM 178.445312 1576005998.4605
MEM 178.703125 1576005998.5609
MEM 179.894531 1576005998.6612
MEM 196.531250 1576005998.7616
MEM 188.996094 1576005998.8620
MEM 196.468750 1576005998.9625
MEM 200.234375 1576005999.0628
MEM 212.609375 1576005999.1632
MEM 215.328125 1576005999.2635
MEM 218.996094 1576005999.3639
MEM 221.058594 1576005999.4642
MEM 221.058594 1576005999.5645
MEM 221.058594 1576005999.6648
MEM 222.457031 1576005999.7652
MEM 222.714844 1576005999.8656
MEM 225.703125 1576005999.9659
MEM 230.964844 1576006000.0663
MEM 233.753906 1576006000.1666
MEM 216.843750 1576006000.2670
MEM 224.824219 1576006000.3673
MEM 224.824219 1576006000.4677
MEM 224.824219 1576006000.5680
MEM 224.824219 1576006000.6684
MEM 224.824219 1576006000.7687
MEM 224.824219 1576006000.8691
MEM 219.843750 1576006000.9694
MEM 199.089844 1576006001.0698
MEM 199.089844 1576006001.1702
MEM 199.089844 1576006001.2705
MEM 199.089844 1576006001.3709
MEM 199.089844 1576006001.4712
MEM 199.089844 1576006001.5716
MEM 199.089844 1576006001.6719
MEM 199.089844 1576006001.7723
MEM 199.089844 1576006001.8726
MEM 199.089844 1576006001.9729
MEM 199.089844 1576006002.0733
MEM 199.089844 1576006002.1736
MEM 199.089844 1576006002.2740
MEM 199.089844 1576006002.3744
MEM 199.089844 1576006002.4748
MEM 199.089844 1576006002.5751
MEM 199.089844 1576006002.6755
MEM 199.089844 1576006002.7759
MEM 199.089844 1576006002.8763
MEM 199.089844 1576006002.9766
MEM 199.089844 1576006003.0770
MEM 199.089844 1576006003.1773
MEM 199.089844 1576006003.2778
MEM 199.089844 1576006003.3782
MEM 199.089844 1576006003.4784
MEM 199.089844 1576006003.5787
MEM 199.089844 1576006003.6791
MEM 199.089844 1576006003.7795
MEM 199.089844 1576006003.8798
MEM 201.957031 1576006003.9802
MEM 202.730469 1576006004.0810
MEM 202.730469 1576006004.1813
MEM 202.730469 1576006004.2816
MEM 202.730469 1576006004.3819
MEM 202.730469 1576006004.4823
MEM 201.640625 1576006004.5826
MEM 201.640625 1576006004.6829
MEM 201.640625 1576006004.7832
MEM 201.640625 1576006004.8835
MEM 201.640625 1576006004.9839
MEM 201.640625 1576006005.0842
MEM 201.640625 1576006005.1846
MEM 201.640625 1576006005.2849
MEM 201.640625 1576006005.3853
MEM 201.640625 1576006005.4856
MEM 201.640625 1576006005.5860
MEM 201.640625 1576006005.6864
MEM 201.640625 1576006005.7867
MEM 201.640625 1576006005.8870
MEM 201.640625 1576006005.9874
MEM 201.640625 1576006006.0877
MEM 201.640625 1576006006.1881
MEM 201.640625 1576006006.2885
MEM 201.640625 1576006006.3889
MEM 201.640625 1576006006.4892
MEM 201.640625 1576006006.5895
MEM 201.640625 1576006006.6899
MEM 201.640625 1576006006.7902
MEM 201.640625 1576006006.8906
MEM 201.640625 1576006006.9910
MEM 201.640625 1576006007.0913
MEM 201.640625 1576006007.1917
MEM 201.640625 1576006007.2921
MEM 209.628906 1576006007.3924
MEM 214.527344 1576006007.4928
MEM 220.972656 1576006007.5932
MEM 220.972656 1576006007.6936
MEM 220.972656 1576006007.7940
MEM 220.972656 1576006007.8944
MEM 220.972656 1576006007.9948
MEM 220.972656 1576006008.0951
MEM 220.972656 1576006008.1955
MEM 220.445312 1576006008.2958
MEM 220.445312 1576006008.3962
MEM 220.445312 1576006008.4966
MEM 220.445312 1576006008.5969
MEM 220.445312 1576006008.6973
MEM 220.445312 1576006008.7977
MEM 220.445312 1576006008.8980
MEM 220.445312 1576006008.9984
MEM 220.445312 1576006009.0988
MEM 220.445312 1576006009.1991
MEM 220.445312 1576006009.2995
MEM 220.445312 1576006009.3998
MEM 220.445312 1576006009.5001
MEM 220.445312 1576006009.6005
MEM 220.445312 1576006009.7009
MEM 220.445312 1576006009.8012
MEM 220.445312 1576006009.9016
MEM 220.445312 1576006010.0019
MEM 220.445312 1576006010.1023
MEM 220.445312 1576006010.2027
MEM 221.214844 1576006010.3030
MEM 222.503906 1576006010.4034
MEM 224.050781 1576006010.5038
MEM 225.207031 1576006010.6041
MEM 229.074219 1576006010.7045
MEM 238.871094 1576006010.8049
MEM 242.707031 1576006010.9053
MEM 242.707031 1576006011.0056
MEM 243.734375 1576006011.1060
MEM 250.042969 1576006011.2064
MEM 250.042969 1576006011.3068
MEM 250.042969 1576006011.4072
MEM 255.199219 1576006011.5076
MEM 255.714844 1576006011.6079
MEM 255.714844 1576006011.7082
MEM 255.714844 1576006011.8085
MEM 260.613281 1576006011.9089
MEM 262.933594 1576006012.0092
MEM 264.738281 1576006012.1096
MEM 265.511719 1576006012.2100
MEM 267.832031 1576006012.3103
MEM 270.152344 1576006012.4107
MEM 282.378906 1576006012.5110
MEM 277.167969 1576006012.6114
MEM 277.167969 1576006012.7117
MEM 277.167969 1576006012.8120
MEM 277.167969 1576006012.9123
MEM 277.167969 1576006013.0126
MEM 277.167969 1576006013.1129
MEM 260.917969 1576006013.2133
MEM 260.917969 1576006013.3136
MEM 260.917969 1576006013.4140
MEM 260.917969 1576006013.5143
MEM 260.917969 1576006013.6147
MEM 260.917969 1576006013.7150
MEM 260.917969 1576006013.8154
MEM 260.917969 1576006013.9157
MEM 260.917969 1576006014.0161
MEM 260.917969 1576006014.1164
MEM 260.917969 1576006014.2168
MEM 260.917969 1576006014.3171
MEM 260.917969 1576006014.4175
MEM 260.917969 1576006014.5178
MEM 260.917969 1576006014.6182
MEM 260.917969 1576006014.7185
MEM 260.917969 1576006014.8189
MEM 260.917969 1576006014.9193
MEM 260.917969 1576006015.0196
MEM 260.917969 1576006015.1200
MEM 260.917969 1576006015.2203
MEM 260.917969 1576006015.3207
MEM 260.917969 1576006015.4210
MEM 260.917969 1576006015.5214
MEM 260.917969 1576006015.6217
MEM 260.917969 1576006015.7222
MEM 260.917969 1576006015.8226
MEM 260.917969 1576006015.9230
MEM 260.917969 1576006016.0234
MEM 260.878906 1576006016.1237
MEM 260.878906 1576006016.2241
MEM 260.878906 1576006016.3246
MEM 260.878906 1576006016.4249
MEM 260.878906 1576006016.5253
MEM 260.878906 1576006016.6256
MEM 260.878906 1576006016.7260
MEM 260.878906 1576006016.8263
MEM 260.878906 1576006016.9268
MEM 260.878906 1576006017.0271
MEM 260.878906 1576006017.1275
MEM 260.878906 1576006017.2279
MEM 250.128906 1576006017.3282
MEM 250.128906 1576006017.4286
MEM 250.128906 1576006017.5289
MEM 250.128906 1576006017.6293
MEM 250.128906 1576006017.7297
MEM 250.128906 1576006017.8301
MEM 250.128906 1576006017.9304
MEM 250.128906 1576006018.0308
MEM 250.128906 1576006018.1311
MEM 250.128906 1576006018.2314
MEM 250.128906 1576006018.3318
MEM 250.128906 1576006018.4321
MEM 250.128906 1576006018.5325
MEM 250.128906 1576006018.6329
MEM 250.128906 1576006018.7332
MEM 250.128906 1576006018.8336
MEM 250.128906 1576006018.9339
MEM 250.128906 1576006019.0343
MEM 250.128906 1576006019.1347
MEM 250.128906 1576006019.2351
MEM 250.128906 1576006019.3354
MEM 250.128906 1576006019.4358
MEM 262.750000 1576006019.5362
MEM 268.937500 1576006019.6366
MEM 269.195312 1576006019.7370
MEM 269.195312 1576006019.8373
MEM 269.968750 1576006019.9377
MEM 269.707031 1576006020.0381
MEM 269.707031 1576006020.1384
MEM 269.707031 1576006020.2388
MEM 269.707031 1576006020.3391
MEM 269.707031 1576006020.4395
MEM 269.707031 1576006020.5398
MEM 269.707031 1576006020.6402
MEM 269.960938 1576006020.7405
MEM 272.281250 1576006020.8409
MEM 274.343750 1576006020.9412
MEM 276.664062 1576006021.0416
MEM 276.921875 1576006021.1419
MEM 275.535156 1576006021.2422
MEM 275.535156 1576006021.3426
MEM 275.535156 1576006021.4430
MEM 275.535156 1576006021.5433
MEM 275.535156 1576006021.6436
MEM 275.535156 1576006021.7439
MEM 275.535156 1576006021.8442
MEM 266.785156 1576006021.9446
MEM 266.785156 1576006022.0449
MEM 266.785156 1576006022.1453
MEM 266.785156 1576006022.2456
MEM 266.785156 1576006022.3460
MEM 266.785156 1576006022.4463
MEM 266.785156 1576006022.5467
MEM 266.785156 1576006022.6470
MEM 266.785156 1576006022.7474
MEM 266.785156 1576006022.8477
MEM 266.785156 1576006022.9481
MEM 266.785156 1576006023.0484
MEM 266.785156 1576006023.1488
MEM 266.785156 1576006023.2492
MEM 266.785156 1576006023.3496
MEM 266.785156 1576006023.4499
MEM 266.785156 1576006023.5503
MEM 266.785156 1576006023.6506
MEM 266.785156 1576006023.7510
MEM 266.785156 1576006023.8514
MEM 266.785156 1576006023.9518
MEM 266.785156 1576006024.0521
MEM 266.785156 1576006024.1528
MEM 266.785156 1576006024.2532
MEM 266.785156 1576006024.3538
MEM 266.785156 1576006024.4543
MEM 266.785156 1576006024.5546
MEM 266.785156 1576006024.6550
MEM 266.785156 1576006024.7553
MEM 266.785156 1576006024.8556
MEM 266.785156 1576006024.9560
MEM 266.785156 1576006025.0563
MEM 266.785156 1576006025.1567
MEM 266.785156 1576006025.2571
MEM 266.785156 1576006025.3574
MEM 266.785156 1576006025.4577
MEM 266.785156 1576006025.5582
MEM 266.785156 1576006025.6585
MEM 266.785156 1576006025.7588
MEM 266.785156 1576006025.8592
MEM 266.785156 1576006025.9595
MEM 257.378906 1576006026.0598
MEM 224.011719 1576006026.1602
MEM 224.011719 1576006026.2605
MEM 224.011719 1576006026.3609
MEM 224.011719 1576006026.4613
MEM 224.011719 1576006026.5616
MEM 224.011719 1576006026.6620
MEM 224.011719 1576006026.7623
MEM 224.011719 1576006026.8627
MEM 224.011719 1576006026.9630
MEM 224.011719 1576006027.0634
MEM 224.011719 1576006027.1637
MEM 224.011719 1576006027.2641
MEM 224.011719 1576006027.3644
MEM 224.011719 1576006027.4648
MEM 224.011719 1576006027.5651
MEM 224.011719 1576006027.6655
MEM 224.011719 1576006027.7659
MEM 224.011719 1576006027.8662
MEM 224.011719 1576006027.9666
MEM 224.011719 1576006028.0669
MEM 224.011719 1576006028.1673
MEM 224.011719 1576006028.2677
MEM 224.011719 1576006028.3681
MEM 224.011719 1576006028.4684
MEM 224.011719 1576006028.5688
MEM 224.011719 1576006028.6692
MEM 224.011719 1576006028.7696
MEM 224.011719 1576006028.8700
MEM 224.011719 1576006028.9703
MEM 224.011719 1576006029.0707
MEM 224.011719 1576006029.1710
MEM 224.011719 1576006029.2714
MEM 224.011719 1576006029.3717
MEM 224.011719 1576006029.4721
MEM 224.011719 1576006029.5725
MEM 224.011719 1576006029.6728
MEM 224.011719 1576006029.7732
MEM 224.011719 1576006029.8736
MEM 224.011719 1576006029.9739
MEM 224.011719 1576006030.0743
MEM 224.011719 1576006030.1746
MEM 224.011719 1576006030.2750
MEM 219.011719 1576006030.3753
MEM 219.011719 1576006030.4757
MEM 219.011719 1576006030.5761
MEM 219.011719 1576006030.6764
MEM 219.011719 1576006030.7768
MEM 219.011719 1576006030.8771
MEM 219.011719 1576006030.9774
MEM 219.011719 1576006031.0778
MEM 219.011719 1576006031.1782
MEM 219.011719 1576006031.2786
MEM 219.011719 1576006031.3789
MEM 219.011719 1576006031.4793
MEM 219.011719 1576006031.5796
MEM 219.011719 1576006031.6800
MEM 219.011719 1576006031.7804
MEM 219.011719 1576006031.8807
MEM 219.011719 1576006031.9811
MEM 219.011719 1576006032.0815
MEM 219.011719 1576006032.1818
MEM 219.011719 1576006032.2822
MEM 219.011719 1576006032.3826
MEM 219.011719 1576006032.4830
MEM 219.011719 1576006032.5834
MEM 219.011719 1576006032.6837
MEM 219.011719 1576006032.7841
MEM 219.011719 1576006032.8845
MEM 219.011719 1576006032.9848
MEM 219.011719 1576006033.0852
MEM 219.011719 1576006033.1856
MEM 225.195312 1576006033.2859
MEM 225.968750 1576006033.3863
MEM 226.226562 1576006033.4866
MEM 226.226562 1576006033.5870
MEM 226.226562 1576006033.6874
